comparison,feature_type,feature,species,positive_group,negative_group,effect_name,effect,p_value,q_value,significant_fdr_0_05
CRC_vs_Adenoma,rCLR,rCLR_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,CRC,Adenoma,mean_rCLR_difference,0.061427186317340614,0.43941870196198285,0.671682872999031,False
CRC_vs_Adenoma,PA,PA_Bacteroides eggerthii,Bacteroides eggerthii,CRC,Adenoma,prevalence_difference,0.026433445760451757,0.4983965216207875,0.6836977924797983,False
CRC_vs_Adenoma,PA,PA_[Ruminococcus] lactaris,[Ruminococcus] lactaris,CRC,Adenoma,prevalence_difference,-0.027139383481057322,0.5059506342426223,0.6852749096703872,False
CRC_vs_Adenoma,PA,PA_Dorea formicigenerans,Dorea formicigenerans,CRC,Adenoma,prevalence_difference,0.021413444191701325,0.519020579837103,0.6856197783033336,False
CRC_vs_Adenoma,PA,PA_Ruminococcus bromii,Ruminococcus bromii,CRC,Adenoma,prevalence_difference,0.02517844536826419,0.5165425634224313,0.6856197783033336,False
CRC_vs_Control,PA,PA_Roseburia hominis,Roseburia hominis,CRC,Control,prevalence_difference,-0.015024329808054904,0.5436097984733883,0.6951037590917508,False
CRC_vs_Control,PA,PA_[Eubacterium] siraeum,[Eubacterium] siraeum,CRC,Control,prevalence_difference,0.017672777548345397,0.5456889323710941,0.6951037590917508,False
CRC_vs_Adenoma,PA,PA_Holdemanella biformis,Holdemanella biformis,CRC,Adenoma,prevalence_difference,0.024707820221193832,0.5457802175659687,0.695220039042365,False
CRC_vs_Adenoma,PA,PA_Blautia obeum,Blautia obeum,CRC,Adenoma,prevalence_difference,0.02094281904463091,0.5444556176340898,0.695220039042365,False
CRC_vs_Adenoma,PA,PA_Roseburia hominis,Roseburia hominis,CRC,Adenoma,prevalence_difference,0.021884069338771628,0.5440391120024288,0.695220039042365,False
CRC_vs_Adenoma,PA,PA_Bifidobacterium bifidum,Bifidobacterium bifidum,CRC,Adenoma,prevalence_difference,-0.020080006275001977,0.5526201332284071,0.695651226534583,False
Adenoma_vs_Control,PA,PA_Streptococcus parasanguinis,Streptococcus parasanguinis,Adenoma,Control,prevalence_difference,-0.03086989104744331,0.3290227801427493,0.6981522112759984,False
Adenoma_vs_Control,PA,PA_Roseburia hominis,Roseburia hominis,Adenoma,Control,prevalence_difference,-0.03690839914682653,0.33276413808482164,0.6981522112759984,False
Adenoma_vs_Control,PA,PA_Streptococcus thermophilus,Streptococcus thermophilus,Adenoma,Control,prevalence_difference,-0.040496915893238006,0.3401535222383065,0.6999312861442076,False
CRC_vs_Adenoma,PA,PA_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,CRC,Adenoma,prevalence_difference,0.011922503725782407,0.5656291189111855,0.7037478572499634,False
Adenoma_vs_Control,rCLR,rCLR_Dorea formicigenerans,Dorea formicigenerans,Adenoma,Control,mean_rCLR_difference,0.03770643968692061,0.5343078857260909,0.7058141206505152,False
Adenoma_vs_Control,PA,PA_Coprococcus comes,Coprococcus comes,Adenoma,Control,prevalence_difference,0.03795324840029979,0.3499811981658316,0.7065658151649808,False
Adenoma_vs_Control,PA,PA_Phocaeicola plebeius,Phocaeicola plebeius,Adenoma,Control,prevalence_difference,-0.034501642935377885,0.3864020610769616,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Holdemanella biformis,Holdemanella biformis,Adenoma,Control,prevalence_difference,0.03380267481408886,0.3638208521324524,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Dorea formicigenerans,Dorea formicigenerans,Adenoma,Control,prevalence_difference,-0.02795151899463888,0.4029754015618555,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_[Ruminococcus] lactaris,[Ruminococcus] lactaris,Adenoma,Control,prevalence_difference,-0.0351934051997464,0.3735037753290356,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Alistipes putredinis,Alistipes putredinis,Adenoma,Control,prevalence_difference,-0.03239032685766985,0.3808491744174477,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Roseburia faecis,Roseburia faecis,Adenoma,Control,prevalence_difference,-0.031417536173401706,0.38658274614681776,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Desulfovibrio piger,Desulfovibrio piger,Adenoma,Control,prevalence_difference,0.027497550008647037,0.40387435906579616,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Bacteroides salyersiae,Bacteroides salyersiae,Adenoma,Control,prevalence_difference,-0.02610681962298958,0.4038143798618111,0.7084353511481999,False
Adenoma_vs_Control,PA,PA_Coprococcus eutactus,Coprococcus eutactus,Adenoma,Control,prevalence_difference,0.028751369112814867,0.41113294816410384,0.7095358944122437,False
Adenoma_vs_Control,PA,PA_Klebsiella variicola,Klebsiella variicola,Adenoma,Control,prevalence_difference,-0.028319017697584575,0.41779196652527195,0.7095831812413349,False
CRC_vs_Control,PA,PA_Blautia sp. CAG:257,Blautia sp. CAG:257,CRC,Control,prevalence_difference,-0.015551774908875438,0.563713463048515,0.7096157711316601,False
Adenoma_vs_Control,PA,PA_[Eubacterium] siraeum,[Eubacterium] siraeum,Adenoma,Control,prevalence_difference,0.034458407793854895,0.42602345587748935,0.7100071465702574,False
Adenoma_vs_Control,PA,PA_Odoribacter splanchnicus,Odoribacter splanchnicus,Adenoma,Control,prevalence_difference,-0.029378278664898838,0.4313127525894087,0.7100071465702574,False
CRC_vs_Adenoma,rCLR,rCLR_Roseburia intestinalis,Roseburia intestinalis,CRC,Adenoma,mean_rCLR_difference,0.051670199087829605,0.4927146694833311,0.7100095578405444,False
CRC_vs_Adenoma,rCLR,rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,CRC,Adenoma,mean_rCLR_difference,0.11076224596289819,0.49767025082281147,0.7100095578405444,False
CRC_vs_Adenoma,rCLR,rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,CRC,Adenoma,mean_rCLR_difference,0.03548201656922195,0.4925115868249582,0.7100095578405444,False
CRC_vs_Adenoma,rCLR,rCLR_Dialister invisus,Dialister invisus,CRC,Adenoma,mean_rCLR_difference,-0.03308526438155021,0.47316522457408805,0.7100095578405444,False
CRC_vs_Adenoma,rCLR,rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,CRC,Adenoma,mean_rCLR_difference,-0.0627158059182311,0.4948824480406936,0.7100095578405444,False
CRC_vs_Adenoma,PA,PA_Akkermansia muciniphila,Akkermansia muciniphila,CRC,Adenoma,prevalence_difference,0.024237195074123474,0.5784218788336606,0.7113924256919734,False
CRC_vs_Control,rCLR,rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,CRC,Control,mean_rCLR_difference,-0.01824622278178384,0.5253296962417926,0.7115224999730609,False
Adenoma_vs_Control,PA,PA_[Ruminococcus] gnavus,[Ruminococcus] gnavus,Adenoma,Control,prevalence_difference,-0.030711362195192216,0.44093704774442355,0.7148524864947473,False
Adenoma_vs_Control,rCLR,rCLR_Bacteroides fragilis,Bacteroides fragilis,Adenoma,Control,mean_rCLR_difference,0.053236350618916656,0.5492990512033525,0.7167682741312039,False
Adenoma_vs_Control,PA,PA_Bifidobacterium bifidum,Bifidobacterium bifidum,Adenoma,Control,prevalence_difference,-0.02715887473338327,0.45560747477423114,0.716911761777099,False
Adenoma_vs_Control,PA,PA_Phocaeicola massiliensis,Phocaeicola massiliensis,Adenoma,Control,prevalence_difference,-0.03032945177840546,0.452745566560872,0.716911761777099,False
Adenoma_vs_Control,PA,PA_Bacteroides finegoldii,Bacteroides finegoldii,Adenoma,Control,prevalence_difference,0.026272554332161135,0.47112581912293794,0.7241397999936017,False
Adenoma_vs_Control,PA,PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,Adenoma,Control,prevalence_difference,-0.0302213639245979,0.4737363177528235,0.7241397999936017,False
CRC_vs_Control,PA,PA_Barnesiella intestinihominis,Barnesiella intestinihominis,CRC,Control,prevalence_difference,0.015192663350869995,0.582556353254565,0.7248084860260285,False
Adenoma_vs_Control,PA,PA_Paraprevotella xylaniphila,Paraprevotella xylaniphila,Adenoma,Control,prevalence_difference,0.02760563786245457,0.48229564586144935,0.726839917002466,False
CRC_vs_Control,rCLR,rCLR_Streptococcus salivarius,Streptococcus salivarius,CRC,Control,mean_rCLR_difference,-0.12139025560376382,0.5470426582900451,0.7316695554629353,False
CRC_vs_Control,PA,PA_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,CRC,Control,prevalence_difference,0.011857414755893914,0.5966803972073329,0.7338483046113174,False
Adenoma_vs_Control,rCLR,rCLR_Alistipes finegoldii,Alistipes finegoldii,Adenoma,Control,mean_rCLR_difference,0.09805626735259731,0.5693387270645682,0.7339667927217928,False
CRC_vs_Control,PA,PA_[Eubacterium] rectale,[Eubacterium] rectale,CRC,Control,prevalence_difference,0.012945971666098122,0.6054203792846966,0.7361361429938925,False
CRC_vs_Control,PA,PA_Phocaeicola vulgatus,Phocaeicola vulgatus,CRC,Control,prevalence_difference,0.010324457292657963,0.6223953782890395,0.7399589497436359,False
CRC_vs_Control,PA,PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,CRC,Control,prevalence_difference,-0.013749483777135363,0.6211474542039365,0.7399589497436359,False
Adenoma_vs_Control,PA,PA_Blautia sp. CAG:257,Blautia sp. CAG:257,Adenoma,Control,prevalence_difference,-0.027317403585634392,0.5037887996827133,0.7486861328618101,False
Adenoma_vs_Control,PA,PA_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,Adenoma,Control,prevalence_difference,0.017524644030668113,0.5183662550485248,0.7499683869880308,False
Adenoma_vs_Control,PA,PA_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,Adenoma,Control,prevalence_difference,-0.027115639591860252,0.5256787759261898,0.7499683869880308,False
Adenoma_vs_Control,PA,PA_Dialister invisus,Dialister invisus,Adenoma,Control,prevalence_difference,0.022194039315155345,0.520276955444803,0.7499683869880308,False
CRC_vs_Control,PA,PA_Dorea longicatena,Dorea longicatena,CRC,Control,prevalence_difference,0.011298547393747915,0.6440458750983111,0.7513066478707047,False
CRC_vs_Control,PA,PA_Veillonella atypica,Veillonella atypica,CRC,Control,prevalence_difference,0.012449948826602997,0.6528787384530235,0.7513066478707047,False
CRC_vs_Control,PA,PA_Gordonibacter pamelaeae,Gordonibacter pamelaeae,CRC,Control,prevalence_difference,0.011487080961700813,0.6530048434764069,0.7513066478707047,False
CRC_vs_Adenoma,rCLR,rCLR_Holdemanella biformis,Holdemanella biformis,CRC,Adenoma,mean_rCLR_difference,0.02491124544023432,0.5371732241719269,0.7543010425257479,False
CRC_vs_Adenoma,rCLR,rCLR_Eubacterium ramulus,Eubacterium ramulus,CRC,Adenoma,mean_rCLR_difference,0.015188901012824663,0.542814768920398,0.7543010425257479,False
Adenoma_vs_Control,PA,PA_Collinsella aerofaciens,Collinsella aerofaciens,Adenoma,Control,prevalence_difference,0.022028304605983706,0.5434876035389076,0.7552360205021184,False
Adenoma_vs_Control,PA,PA_Megamonas funiformis,Megamonas funiformis,Adenoma,Control,prevalence_difference,-0.019736842105263164,0.5420260440838081,0.7552360205021184,False
CRC_vs_Control,rCLR,rCLR_Phocaeicola plebeius,Phocaeicola plebeius,CRC,Control,mean_rCLR_difference,0.011437131318941529,0.588481425459749,0.7586447292071463,False
CRC_vs_Control,rCLR,rCLR_Bacteroides ovatus,Bacteroides ovatus,CRC,Control,mean_rCLR_difference,0.04874395511782095,0.5822828470716295,0.7586447292071463,False
CRC_vs_Control,rCLR,rCLR_Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,CRC,Control,mean_rCLR_difference,-0.11219678664056076,0.5869812054782333,0.7586447292071463,False
CRC_vs_Control,PA,PA_Blautia obeum,Blautia obeum,CRC,Control,prevalence_difference,-0.010100012568904582,0.6690229959519249,0.7615474528388932,False
CRC_vs_Control,rCLR,rCLR_Bacteroides finegoldii,Bacteroides finegoldii,CRC,Control,mean_rCLR_difference,0.016322606559716627,0.6011973355220004,0.7658108916768338,False
CRC_vs_Adenoma,PA,PA_Streptococcus thermophilus,Streptococcus thermophilus,CRC,Adenoma,prevalence_difference,-0.01960938112793159,0.6307756049319846,0.7669657923604812,False
Adenoma_vs_Control,PA,PA_Coprococcus catus,Coprococcus catus,Adenoma,Control,prevalence_difference,0.022878595722603423,0.5702967820992412,0.7696862268213781,False
Adenoma_vs_Control,PA,PA_Veillonella parvula,Veillonella parvula,Adenoma,Control,prevalence_difference,-0.024370208105147895,0.5783628228826814,0.7696862268213781,False
Adenoma_vs_Control,PA,PA_Gordonibacter pamelaeae,Gordonibacter pamelaeae,Adenoma,Control,prevalence_difference,-0.01918199112238428,0.5826596670330059,0.7696862268213781,False
Adenoma_vs_Control,PA,PA_Eubacterium sp. CAG:38,Eubacterium sp. CAG:38,Adenoma,Control,prevalence_difference,-0.024089179685248152,0.5762523357344438,0.7696862268213781,False
Adenoma_vs_Control,PA,PA_Gemmiger formicilis,Gemmiger formicilis,Adenoma,Control,prevalence_difference,0.022280509598201492,0.5901823968373624,0.770116054409729,False
CRC_vs_Control,rCLR,rCLR_Intestinibacter bartlettii,Intestinibacter bartlettii,CRC,Control,mean_rCLR_difference,-0.0042294406476007795,0.6124194300486658,0.7709279884142028,False
Adenoma_vs_Control,rCLR,rCLR_[Ruminococcus] gnavus,[Ruminococcus] gnavus,Adenoma,Control,mean_rCLR_difference,-0.07545628807482878,0.6056279821827737,0.7714546915899617,False
CRC_vs_Adenoma,rCLR,rCLR_Bifidobacterium longum,Bifidobacterium longum,CRC,Adenoma,mean_rCLR_difference,-0.08282277409526823,0.5724148394972468,0.7787917832195175,False
CRC_vs_Adenoma,rCLR,rCLR_Blautia obeum,Blautia obeum,CRC,Adenoma,mean_rCLR_difference,-0.14490019231823412,0.5749958025639428,0.7787917832195175,False
CRC_vs_Adenoma,PA,PA_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,CRC,Adenoma,prevalence_difference,-0.015373754804298367,0.6492535816928462,0.7805632948442084,False
CRC_vs_Adenoma,rCLR,rCLR_Coprococcus eutactus,Coprococcus eutactus,CRC,Adenoma,mean_rCLR_difference,0.06944890292982979,0.5850626537066288,0.782521299332616,False
CRC_vs_Adenoma,PA,PA_Anaerostipes hadrus,Anaerostipes hadrus,CRC,Adenoma,prevalence_difference,0.012157816299317559,0.6613685720446351,0.7862937467641773,False
CRC_vs_Adenoma,PA,PA_Veillonella atypica,Veillonella atypica,CRC,Adenoma,prevalence_difference,0.0172562553925798,0.6846415140510843,0.7876473727197301,False
CRC_vs_Adenoma,PA,PA_[Eubacterium] siraeum,[Eubacterium] siraeum,CRC,Adenoma,prevalence_difference,-0.016785630245509497,0.6919518975294825,0.7876473727197301,False
CRC_vs_Adenoma,PA,PA_Barnesiella intestinihominis,Barnesiella intestinihominis,CRC,Adenoma,prevalence_difference,0.018197505686720516,0.6903751071345248,0.7876473727197301,False
CRC_vs_Adenoma,PA,PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,CRC,Adenoma,prevalence_difference,0.016471880147462536,0.6908104878277854,0.7876473727197301,False
CRC_vs_Adenoma,rCLR,rCLR_Dorea longicatena,Dorea longicatena,CRC,Adenoma,mean_rCLR_difference,-0.06884081595328073,0.5986097214851874,0.787836095476114,False
CRC_vs_Adenoma,rCLR,rCLR_Bacteroides salyersiae,Bacteroides salyersiae,CRC,Adenoma,mean_rCLR_difference,0.006038884679717799,0.6037622413929098,0.787836095476114,False
CRC_vs_Control,PA,PA_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,CRC,Control,prevalence_difference,0.011318747418885666,0.701656853142431,0.7902871924867381,False
CRC_vs_Adenoma,rCLR,rCLR_Bifidobacterium adolescentis,Bifidobacterium adolescentis,CRC,Adenoma,mean_rCLR_difference,0.03658660282238185,0.641379941520924,0.8042659408977536,False
CRC_vs_Adenoma,rCLR,rCLR_Phocaeicola coprocola,Phocaeicola coprocola,CRC,Adenoma,mean_rCLR_difference,0.06317519719685333,0.6371492971014395,0.8042659408977536,False
CRC_vs_Adenoma,rCLR,rCLR_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,CRC,Adenoma,mean_rCLR_difference,-0.12370140009104996,0.6312078143281619,0.8042659408977536,False
CRC_vs_Adenoma,rCLR,rCLR_Anaerotignum lactatifermentans,Anaerotignum lactatifermentans,CRC,Adenoma,mean_rCLR_difference,0.07178089123707213,0.6464193543664187,0.8042659408977536,False
Adenoma_vs_Control,PA,PA_Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,Adenoma,Control,prevalence_difference,0.020133164235890844,0.6252700417506089,0.8060710176784958,False
CRC_vs_Adenoma,rCLR,rCLR_Collinsella aerofaciens,Collinsella aerofaciens,CRC,Adenoma,mean_rCLR_difference,-0.03373960159554357,0.6858601780876996,0.8097859414540772,False
CRC_vs_Adenoma,rCLR,rCLR_Roseburia hominis,Roseburia hominis,CRC,Adenoma,mean_rCLR_difference,0.037426810289178714,0.6886964548815049,0.8097859414540772,False
CRC_vs_Adenoma,rCLR,rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,CRC,Adenoma,mean_rCLR_difference,0.1379330614694526,0.6867613787678865,0.8097859414540772,False
CRC_vs_Adenoma,rCLR,rCLR_Alistipes shahii,Alistipes shahii,CRC,Adenoma,mean_rCLR_difference,-0.09515594733728505,0.6796626306861226,0.8097859414540772,False
CRC_vs_Adenoma,rCLR,rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,CRC,Adenoma,mean_rCLR_difference,0.031187037601937917,0.6793290572367909,0.8097859414540772,False
CRC_vs_Control,rCLR,rCLR_Dorea longicatena,Dorea longicatena,CRC,Control,mean_rCLR_difference,0.026260655195199156,0.6553765738307886,0.815410388370865,False
CRC_vs_Adenoma,PA,PA_Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,CRC,Adenoma,prevalence_difference,0.007373127304102334,0.7413470844258145,0.8196802577516272,False
CRC_vs_Adenoma,PA,PA_Streptococcus salivarius,Streptococcus salivarius,CRC,Adenoma,prevalence_difference,-0.013491254216016935,0.7507351893426119,0.8196802577516272,False
CRC_vs_Adenoma,PA,PA_Eubacterium ramulus,Eubacterium ramulus,CRC,Adenoma,prevalence_difference,-0.01341281669150518,0.7439779477142697,0.8196802577516272,False
CRC_vs_Adenoma,PA,PA_Methanobrevibacter smithii,Methanobrevibacter smithii,CRC,Adenoma,prevalence_difference,0.01451094203466935,0.7328425159769982,0.8196802577516272,False
Adenoma_vs_Control,rCLR,rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,Adenoma,Control,mean_rCLR_difference,0.0347964283755523,0.6514922598389291,0.8201137859148873,False
Adenoma_vs_Control,rCLR,rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,Adenoma,Control,mean_rCLR_difference,-0.08266928852910314,0.6615611814376234,0.8231051908584385,False
Adenoma_vs_Control,PA,PA_[Ruminococcus] torques,[Ruminococcus] torques,Adenoma,Control,prevalence_difference,0.016681558770968996,0.6806619215161374,0.8276230182071216,False
Adenoma_vs_Control,PA,PA_Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,Adenoma,Control,prevalence_difference,0.018036259872023952,0.6598240704611208,0.8276230182071216,False
Adenoma_vs_Control,PA,PA_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,Adenoma,Control,prevalence_difference,0.016011414077362063,0.6795002320407568,0.8276230182071216,False
Adenoma_vs_Control,PA,PA_Parabacteroides merdae,Parabacteroides merdae,Adenoma,Control,prevalence_difference,-0.01795699544589846,0.6746202032999675,0.8276230182071216,False
Adenoma_vs_Control,PA,PA_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,Adenoma,Control,prevalence_difference,0.0154781806652447,0.6779841699532189,0.8276230182071216,False
Adenoma_vs_Control,rCLR,rCLR_Veillonella parvula,Veillonella parvula,Adenoma,Control,mean_rCLR_difference,0.11624674459986084,0.6730548938017181,0.8277801567446419,False
CRC_vs_Adenoma,PA,PA_Desulfovibrio piger,Desulfovibrio piger,CRC,Adenoma,prevalence_difference,0.010981253431641691,0.7690354740360379,0.8311797547662227,False
Adenoma_vs_Control,PA,PA_Akkermansia muciniphila,Akkermansia muciniphila,Adenoma,Control,prevalence_difference,0.01825243557963918,0.6917757406417291,0.8316854409962361,False
CRC_vs_Adenoma,PA,PA_[Ruminococcus] torques,[Ruminococcus] torques,CRC,Adenoma,prevalence_difference,-0.009883128088477466,0.8047991557597298,0.8360534919057387,False
CRC_vs_Adenoma,PA,PA_Phocaeicola dorei,Phocaeicola dorei,CRC,Adenoma,prevalence_difference,-0.010196878186524372,0.8041302232716155,0.8360534919057387,False
CRC_vs_Adenoma,PA,PA_Blautia sp. CAG:257,Blautia sp. CAG:257,CRC,Adenoma,prevalence_difference,0.011765628676758955,0.8005961031737143,0.8360534919057387,False
CRC_vs_Adenoma,PA,PA_Bacteroides finegoldii,Bacteroides finegoldii,CRC,Adenoma,prevalence_difference,0.012785316495411425,0.793897621380808,0.8360534919057387,False
Adenoma_vs_Control,PA,PA_Dorea longicatena,Dorea longicatena,Adenoma,Control,prevalence_difference,-0.013330835302934219,0.7061618070523683,0.8395479261622601,False
CRC_vs_Control,PA,PA_Alistipes putredinis,Alistipes putredinis,CRC,Control,prevalence_difference,0.008867811035498163,0.7590473906613137,0.8460215708412558,False
Adenoma_vs_Control,PA,PA_Bacteroides eggerthii,Bacteroides eggerthii,Adenoma,Control,prevalence_difference,0.013784804288926034,0.7271123323663369,0.8486966415947104,False
Adenoma_vs_Control,PA,PA_Phocaeicola dorei,Phocaeicola dorei,Adenoma,Control,prevalence_difference,-0.013172306450683124,0.7371294442784695,0.8486966415947104,False
Adenoma_vs_Control,PA,PA_Escherichia coli,Escherichia coli,Adenoma,Control,prevalence_difference,0.013496570012105802,0.7376522211991408,0.8486966415947104,False
CRC_vs_Control,PA,PA_Coprococcus comes,Coprococcus comes,CRC,Control,prevalence_difference,0.007911676512308508,0.7705186713784644,0.8499535859535639,False
Adenoma_vs_Control,PA,PA_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Adenoma,Control,prevalence_difference,0.014613477834784117,0.7506648941278725,0.8544802518264081,False
CRC_vs_Control,PA,PA_Klebsiella variicola,Klebsiella variicola,CRC,Control,prevalence_difference,0.006899430808180562,0.7841415054031908,0.8561545007973614,False
CRC_vs_Control,PA,PA_Dorea formicigenerans,Dorea formicigenerans,CRC,Control,prevalence_difference,-0.006538074802937555,0.7960692451393392,0.8603980730293868,False
CRC_vs_Control,rCLR,rCLR_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,CRC,Control,mean_rCLR_difference,0.0748061411541121,0.7077441685122806,0.8704439773656785,False
CRC_vs_Adenoma,rCLR,rCLR_Phocaeicola dorei,Phocaeicola dorei,CRC,Adenoma,mean_rCLR_difference,-0.08497204788467339,0.7516505731030454,0.8742022969785419,False
CRC_vs_Control,PA,PA_[Ruminococcus] torques,[Ruminococcus] torques,CRC,Control,prevalence_difference,0.00679843068249153,0.8199314533878901,0.8773266551250424,False
CRC_vs_Control,rCLR,rCLR_Veillonella atypica,Veillonella atypica,CRC,Control,mean_rCLR_difference,0.0978027867613398,0.7228412742715096,0.87890927667104,False
Adenoma_vs_Control,rCLR,rCLR_[Eubacterium] rectale,[Eubacterium] rectale,Adenoma,Control,mean_rCLR_difference,-0.060088071219528194,0.7328372785484212,0.891063509144103,False
CRC_vs_Control,rCLR,rCLR_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,CRC,Control,mean_rCLR_difference,-0.046799623091660296,0.7411961356518896,0.8911009720758672,False
Adenoma_vs_Control,rCLR,rCLR_Coprococcus comes,Coprococcus comes,Adenoma,Control,mean_rCLR_difference,-0.04369505568343146,0.7435021863886182,0.8938734150964286,False
CRC_vs_Adenoma,rCLR,rCLR_[Ruminococcus] torques,[Ruminococcus] torques,CRC,Adenoma,mean_rCLR_difference,-0.0900918713342822,0.8004288666093341,0.8942974617817265,False
CRC_vs_Adenoma,rCLR,rCLR_Veillonella atypica,Veillonella atypica,CRC,Adenoma,mean_rCLR_difference,0.03616505625761324,0.7894024556993448,0.8942974617817265,False
CRC_vs_Adenoma,rCLR,rCLR_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,CRC,Adenoma,mean_rCLR_difference,-0.10854574313928428,0.8023603395424836,0.8942974617817265,False
CRC_vs_Adenoma,rCLR,rCLR_Escherichia coli,Escherichia coli,CRC,Adenoma,mean_rCLR_difference,-0.08142337709755179,0.7958541377918165,0.8942974617817265,False
CRC_vs_Control,PA,PA_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,CRC,Control,prevalence_difference,-0.00319833731348651,0.8682962052016131,0.8943975549687218,False
CRC_vs_Control,PA,PA_Oscillibacter sp. 57_20,Oscillibacter sp. 57_20,CRC,Control,prevalence_difference,-0.005577451385272769,0.8693209880069819,0.8943975549687218,False
CRC_vs_Control,PA,PA_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,CRC,Control,prevalence_difference,-0.0053597400032319165,0.8630182512064062,0.8943975549687218,False
CRC_vs_Control,PA,PA_Phocaeicola massiliensis,Phocaeicola massiliensis,CRC,Control,prevalence_difference,0.005281184349918311,0.8636972150672824,0.8943975549687218,False
CRC_vs_Adenoma,rCLR,rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,CRC,Adenoma,mean_rCLR_difference,0.03262044673895503,0.8111455442434363,0.8947687962272958,False
CRC_vs_Adenoma,rCLR,rCLR_Eubacterium sp. CAG:38,Eubacterium sp. CAG:38,CRC,Adenoma,mean_rCLR_difference,0.07709370558137191,0.8209100803458829,0.8962997816021374,False
CRC_vs_Adenoma,rCLR,rCLR_Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,CRC,Adenoma,mean_rCLR_difference,0.010203713009627635,0.8314340951632774,0.8986206887118251,False
Adenoma_vs_Control,PA,PA_Alistipes shahii,Alistipes shahii,Adenoma,Control,prevalence_difference,-0.011053784516054654,0.8064156211405238,0.9082786469688005,False
CRC_vs_Adenoma,rCLR,rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,CRC,Adenoma,mean_rCLR_difference,0.05031660840412522,0.863266623815283,0.9086194460791583,False
CRC_vs_Adenoma,rCLR,rCLR_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,CRC,Adenoma,mean_rCLR_difference,-0.03119853517685514,0.8661605934586369,0.9086194460791583,False
CRC_vs_Adenoma,rCLR,rCLR_Alistipes inops,Alistipes inops,CRC,Adenoma,mean_rCLR_difference,-0.026269058186043186,0.8593080317716362,0.9086194460791583,False
Adenoma_vs_Control,PA,PA_Parvimonas micra,Parvimonas micra,Adenoma,Control,prevalence_difference,0.0062258603793163,0.8164100147206359,0.9099569955740421,False
CRC_vs_Control,rCLR,rCLR_Dialister invisus,Dialister invisus,CRC,Control,mean_rCLR_difference,0.040593679186088444,0.7664825302141973,0.9112625636991013,False
Adenoma_vs_Control,rCLR,rCLR_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Adenoma,Control,mean_rCLR_difference,0.12511020767328312,0.7707618819199559,0.9163502373937253,False
CRC_vs_Adenoma,rCLR,rCLR_Roseburia inulinivorans,Roseburia inulinivorans,CRC,Adenoma,mean_rCLR_difference,-0.039788969047181544,0.8827122470933942,0.9169923343591572,False
CRC_vs_Control,PA,PA_Bacteroides uniformis,Bacteroides uniformis,CRC,Control,prevalence_difference,0.0021344693228951828,0.9090021709877132,0.9263164980541458,False
CRC_vs_Adenoma,rCLR,rCLR_[Ruminococcus] lactaris,[Ruminococcus] lactaris,CRC,Adenoma,mean_rCLR_difference,0.004546747557269554,0.9121221140064252,0.9283028255846899,False
