comparison,description,feature,species,group_col,group1,group2,filters,n_group1,n_group2,prevalence_group1,prevalence_group2,prevalence_diff_group1_minus_group2,n_strata_total,n_strata_used,cmh_statistic,p_value,common_odds_ratio,common_odds_ratio_ci_low,common_odds_ratio_ci_high,q_value_bh,significant_fdr_0_05
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides xylanisolvens,Bacteroides xylanisolvens,Condition,CRC,Control,Gender=Female,245,293,0.7510204081632653,0.6860068259385665,0.06501358222469877,10,10,1.336364953212114,0.2476760347242427,1.2553597954231104,0.850732644180383,1.8524365166250816,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Parasutterella excrementihominis,Parasutterella excrementihominis,Condition,CRC,Control,Gender=Female,245,293,0.40408163265306124,0.45051194539249145,-0.04643031273943021,10,10,1.3342209723006955,0.24805568839587377,0.8181363086173816,0.5789706995072804,1.1560982620497164,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Condition,CRC,Control,Gender=Female,245,293,0.1469387755102041,0.16723549488054607,-0.02029671937034197,10,10,1.3224450311394207,0.2501537150614659,0.7553874458012632,0.4665879828288018,1.2229423265783548,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides eggerthii,Bacteroides eggerthii,Condition,CRC,Control,Gender=Female,245,293,0.3183673469387755,0.2696245733788396,0.04874277355993589,10,10,1.2587918316760707,0.26187990430296726,1.2410969783272814,0.8477929747885465,1.8168606669538514,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Adlercreutzia equolifaciens_1,Adlercreutzia equolifaciens_1,Condition,CRC,Control,Gender=Female,245,293,0.5714285714285714,0.6279863481228669,-0.056557776694295514,10,10,1.2538993568605625,0.262809026019473,0.8104736163538058,0.5614105427010264,1.1700305442169514,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Condition,CRC,Control,Gender=Female,245,293,0.1469387755102041,0.18430034129692832,-0.03736156578672423,10,10,1.247619846744532,0.2640075610073017,0.7663874389181227,0.48082409441845625,1.221547990938064,0.6420183869950292,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Holdemanella biformis,Holdemanella biformis,Condition,CRC,Control,Gender=Female,245,293,0.22857142857142856,0.19112627986348124,0.03744514870794732,10,10,1.1900184767711268,0.275325829335626,1.2565470426412864,0.8309238754429207,1.9001866681576944,0.645498874942159,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,Condition,CRC,Control,Gender=Female,245,293,0.27755102040816326,0.2354948805460751,0.04205613986208817,10,10,1.1792723067343376,0.2775041892274702,1.2496087897560455,0.8369725917508719,1.8656789276325094,0.645498874942159,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Roseburia hominis,Roseburia hominis,Condition,CRC,Control,Gender=Female,245,293,0.6979591836734694,0.7372013651877133,-0.03924218151424386,10,10,1.088580308847431,0.29678598069154294,0.814820656403501,0.5555211340971279,1.1951529138147057,0.6618443658861951,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides ovatus,Bacteroides ovatus,Condition,CRC,Control,Gender=Female,245,293,0.7918367346938775,0.7372013651877133,0.05463536950616421,10,10,1.078580757925386,0.2990152671856522,1.231038937385387,0.8231612398937429,1.8410206796842914,0.6618443658861951,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Anaerobutyricum hallii,Anaerobutyricum hallii,Condition,CRC,Control,Gender=Female,245,293,0.8204081632653061,0.8498293515358362,-0.029421188270530085,10,10,1.057164840333814,0.3038627109356904,0.7793499794306257,0.48493173369447296,1.252519371770368,0.6618443658861951,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Prevotella copri,Prevotella copri,Condition,CRC,Control,Gender=Female,245,293,0.4489795918367347,0.3822525597269625,0.06672703210977221,10,10,1.0337775931194915,0.3092730681711192,1.2066184523792511,0.8349321323461465,1.7437681857218303,0.6618443658861951,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Veillonella atypica,Veillonella atypica,Condition,CRC,Control,Gender=Female,245,293,0.4,0.4197952218430034,-0.019795221843003363,10,10,0.9719977408997844,0.324182452985902,0.8349431643393656,0.5824658863263819,1.196859943290137,0.6801474994017943,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Barnesiella intestinihominis,Barnesiella intestinihominis,Condition,CRC,Control,Gender=Female,245,293,0.5510204081632653,0.5221843003412969,0.028836107821968326,10,10,0.8997586492977295,0.342846434378295,1.1962949182937732,0.8274381602227712,1.7295812549305252,0.7054724707399531,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Roseburia inulinivorans,Roseburia inulinivorans,Condition,CRC,Control,Gender=Female,245,293,0.7714285714285715,0.7952218430034129,-0.023793271574841457,10,10,0.8534000099584943,0.35559226751082984,0.8163315019835842,0.5318128896628509,1.2530668851468507,0.7178938230879017,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Butyricimonas virosa,Butyricimonas virosa,Condition,CRC,Control,Gender=Female,245,293,0.5551020408163265,0.5017064846416383,0.053395556174688275,10,10,0.7923232016385294,0.37339856356676426,1.1716233980511257,0.82586852303835,1.6621306522383636,0.7398823389193293,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Klebsiella pneumoniae,Klebsiella pneumoniae,Condition,CRC,Control,Gender=Female,245,293,0.23265306122448978,0.23890784982935154,-0.006254788604861755,10,10,0.7106106560982715,0.39924116339105986,0.8369824693437734,0.550494620433209,1.2725640323923866,0.7767055360516983,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,Condition,CRC,Control,Gender=Female,245,293,0.9224489795918367,0.9010238907849829,0.021425088806853787,10,10,0.6550927930536009,0.418297736296926,1.2695544060377084,0.7112573379096612,2.266083320316442,0.7992474604244837,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Dorea longicatena,Dorea longicatena,Condition,CRC,Control,Gender=Female,245,293,0.746938775510204,0.7747440273037542,-0.0278052517935502,10,10,0.5860037473513054,0.44396861881656746,0.8509301868827933,0.5635010287487923,1.284970472114577,0.8214024202211369,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,Condition,CRC,Control,Gender=Female,245,293,0.22040816326530613,0.24573378839590443,-0.0253256251305983,10,10,0.5811856427931479,0.44584796172980545,0.8519524896079242,0.5653142157875403,1.283928520244259,0.8214024202211369,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Phocaeicola coprocola,Phocaeicola coprocola,Condition,CRC,Control,Gender=Female,245,293,0.17142857142857143,0.14334470989761092,0.028083861530960513,10,10,0.5633270281046107,0.4529228298415614,1.195034723721459,0.7502837831131973,1.9034237751671637,0.8214024202211369,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Blautia obeum,Blautia obeum,Condition,CRC,Control,Gender=Female,245,293,0.8285714285714286,0.8430034129692833,-0.014431984397854647,10,10,0.5142823500688889,0.47329091254214106,0.8424192595536903,0.526509195378716,1.3478780904415637,0.832092678978521,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,Condition,CRC,Control,Gender=Female,245,293,0.4122448979591837,0.43686006825938567,-0.024615170300201994,10,10,0.5074798964588155,0.47623182932152897,0.8811520589976296,0.6208759628578112,1.250537945617931,0.832092678978521,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Desulfovibrio piger,Desulfovibrio piger,Condition,CRC,Control,Gender=Female,245,293,0.1346938775510204,0.14675767918088736,-0.01206380162986695,10,10,0.48148092949580257,0.48775228110614655,0.8410867573236949,0.5116945457285234,1.3825180261362593,0.832092678978521,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_[Eubacterium] siraeum,[Eubacterium] siraeum,Condition,CRC,Control,Gender=Female,245,293,0.44081632653061226,0.47440273037542663,-0.03358640384481437,10,10,0.47669378119333755,0.4899237268752039,0.8718609914023179,0.592062970940877,1.283886386478542,0.832092678978521,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Parabacteroides merdae,Parabacteroides merdae,Condition,CRC,Control,Gender=Female,245,293,0.6816326530612244,0.6416382252559727,0.03999442780525175,10,10,0.45856252169764705,0.49829654787348476,1.135337512045874,0.786099466023111,1.6397304946402536,0.8330895409759824,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Eubacterium ramulus,Eubacterium ramulus,Condition,CRC,Control,Gender=Female,245,293,0.6448979591836734,0.6655290102389079,-0.02063105105523444,10,10,0.44034490061770587,0.5069560334936964,0.8820099967730674,0.6093942238077675,1.276581897259707,0.8345276243665465,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Gordonibacter pamelaeae,Gordonibacter pamelaeae,Condition,CRC,Control,Gender=Female,245,293,0.8163265306122449,0.7918088737201365,0.024517656892108386,10,10,0.41176773858294247,0.5210736320489868,1.1542972384315902,0.7468690127501317,1.7839836596575418,0.8447708883218423,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Condition,CRC,Control,Gender=Female,245,293,0.4489795918367347,0.46075085324232085,-0.011771261405586153,10,10,0.3706539359090078,0.5426480326701437,0.8971390066429755,0.6323291738553307,1.2728471665052208,0.8666170073985878,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Alistipes putredinis,Alistipes putredinis,Condition,CRC,Control,Gender=Female,245,293,0.7061224489795919,0.726962457337884,-0.02084000835829214,10,10,0.3178290285526435,0.5729152494699262,0.8916796419695366,0.5999006900506761,1.3253736778261687,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Acidaminococcus intestini,Acidaminococcus intestini,Condition,CRC,Control,Gender=Female,245,293,0.12653061224489795,0.11262798634812286,0.013902625896775087,10,10,0.30612966308880357,0.5800649470954369,1.1547963493470397,0.6919425200403355,1.9272621205407539,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Paraprevotella xylaniphila,Paraprevotella xylaniphila,Condition,CRC,Control,Gender=Female,245,293,0.2816326530612245,0.2593856655290102,0.02224698753221427,10,10,0.293983726155702,0.5876789020147304,1.1130523624076603,0.7570513942787173,1.6364616336802669,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Phocaeicola dorei,Phocaeicola dorei,Condition,CRC,Control,Gender=Female,245,293,0.6244897959183674,0.6416382252559727,-0.017148429337605298,10,10,0.28880659208543225,0.5909863109408879,0.9049310907029503,0.6282664820357488,1.3034282463507825,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Anaerostipes hadrus,Anaerostipes hadrus,Condition,CRC,Control,Gender=Female,245,293,0.8530612244897959,0.8668941979522184,-0.013832973462422515,10,10,0.25242546358828305,0.6153723883591378,0.8807296099217161,0.5364578077533965,1.445937843725879,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bifidobacterium longum,Bifidobacterium longum,Condition,CRC,Control,Gender=Female,245,293,0.7755102040816326,0.78839590443686,-0.012885700355227403,10,10,0.2506308872710728,0.6166312002877149,0.8957561667669015,0.5838414696753443,1.3743098974232006,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,Condition,CRC,Control,Gender=Female,245,293,0.8244897959183674,0.7815699658703071,0.042919830048060215,10,10,0.24901101071494314,0.6177723176327692,1.1206416593864739,0.7157520979712321,1.7545707966656146,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Odoribacter splanchnicus,Odoribacter splanchnicus,Condition,CRC,Control,Gender=Female,245,293,0.7346938775510204,0.7098976109215017,0.024796266629518726,10,10,0.2337443876478421,0.6287612140550584,1.1034000493422749,0.7402292291825977,1.6447495193251915,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_[Ruminococcus] torques,[Ruminococcus] torques,Condition,CRC,Control,Gender=Female,245,293,0.5918367346938775,0.6143344709897611,-0.022497736295883586,10,10,0.23020583360406965,0.631371247973826,0.9111955919504724,0.6227012955400018,1.3333478069448395,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Streptococcus parasanguinis,Streptococcus parasanguinis,Condition,CRC,Control,Gender=Female,245,293,0.8326530612244898,0.8054607508532423,0.027192310371247475,10,10,0.22907321779762463,0.6322118765717997,1.118292908559066,0.707686471435438,1.7671371148255526,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Condition,CRC,Control,Gender=Female,245,293,0.9673469387755103,0.9556313993174061,0.011715539458104107,10,10,0.22876822169022135,0.6324386814214187,1.2079402157359473,0.5563420901989359,2.6227020937252066,0.8675761398986128,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Phascolarctobacterium faecium,Phascolarctobacterium faecium,Condition,CRC,Control,Gender=Female,245,293,0.43673469387755104,0.42662116040955633,0.010113533467994706,10,10,0.19486879553605488,0.6588948814871867,0.9220897073680777,0.6431672653082237,1.3219724856903032,0.8924272445459364,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Blautia sp. CAG:257,Blautia sp. CAG:257,Condition,CRC,Control,Gender=Female,245,293,0.3306122448979592,0.310580204778157,0.020032040119802197,10,10,0.16917744369328883,0.6808438764054132,1.0786127438117867,0.7465996227743997,1.5582722193053367,0.9106286846922402,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Phocaeicola vulgatus,Phocaeicola vulgatus,Condition,CRC,Control,Gender=Female,245,293,0.8693877551020408,0.863481228668942,0.005906526433098858,10,10,0.15470416227741918,0.6940798250863482,0.9011256361389197,0.5385773883771704,1.5077265210735191,0.911256773541325,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,Condition,CRC,Control,Gender=Female,245,293,0.8734693877551021,0.8771331058020477,-0.003663718046945652,10,10,0.15019789713147058,0.6983463124335387,0.9039490057972528,0.5425623896293558,1.5060457943648635,0.911256773541325,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bifidobacterium bifidum,Bifidobacterium bifidum,Condition,CRC,Control,Gender=Female,245,293,0.19591836734693877,0.19112627986348124,0.0047920874834575244,10,10,0.13311764838454615,0.7152212045205086,1.0857927235874525,0.6997925938254334,1.684707510479243,0.9220321552252341,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bifidobacterium adolescentis,Bifidobacterium adolescentis,Condition,CRC,Control,Gender=Female,245,293,0.5102040816326531,0.5221843003412969,-0.011980218708643853,10,10,0.11866428895442378,0.7304877152009718,0.9398032629036877,0.660704861041645,1.3367998709317,0.9229282480003101,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Alistipes inops,Alistipes inops,Condition,CRC,Control,Gender=Female,245,293,0.27346938775510204,0.26621160409556316,0.007257783659538886,10,10,0.11622328391105552,0.7331672998133305,1.0730193741412926,0.7165500749822373,1.6068250042554426,0.9229282480003101,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,Condition,CRC,Control,Gender=Female,245,293,0.45714285714285713,0.42662116040955633,0.030521696733300796,10,10,0.10387253501251888,0.747231021026328,1.0597745981822213,0.7440126572789612,1.5095471669256608,0.9296944098815941,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Clostridium sp. CAG:58,Clostridium sp. CAG:58,Condition,CRC,Control,Gender=Female,245,293,0.4,0.3856655290102389,0.014334470989761094,10,10,0.09405353154492978,0.7590858260452042,1.0586421692520707,0.7363140817746702,1.522072265435361,0.9307061576832985,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Veillonella parvula,Veillonella parvula,Condition,CRC,Control,Gender=Female,245,293,0.5428571428571428,0.5085324232081911,0.034324719648951674,10,10,0.0854002713809204,0.7701082921617923,1.0545238448519894,0.7400677553874198,1.5025928791875123,0.9307061576832985,False
CRC_vs_Control__Female,"CRC vs Control, females only",PA_Parabacteroides distasonis,Parabacteroides distasonis,Condition,CRC,Control,Gender=Female,245,293,0.8448979591836735,0.8122866894197952,0.03261126976387829,10,10,0.07277954405424511,0.7873319404814398,1.0697986001326847,0.6565080777502186,1.7432672706295131,0.9307061576832985,False
