feature,species,group_a,group_b,n_group_a,n_group_b,n_blocks,blocks,z,p_value,median_group_a,median_group_b,median_difference_a_minus_b,direction,comparison,test,blocking_variable,filter_sex,filter_condition,note,p_adj_BH,significant_FDR_0_05
rCLR_Blautia sp. CAG:257,Blautia sp. CAG:257,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6792102751739122,0.4970046377017935,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Lachnospira eligens,Lachnospira eligens,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6695391848865146,0.5031515933144541,0.0,0.5050168833031711,-0.5050168833031711,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_[Eubacterium] rectale,[Eubacterium] rectale,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6505716146395593,0.515323058759303,0.945348414177282,0.8093231458117571,0.13602526836552487,higher_in_CRC,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Veillonella parvula,Veillonella parvula,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6404685067665972,0.5218680573161757,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Enterocloster bolteae,Enterocloster bolteae,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.63582324770958,0.5248916331320302,-0.8462596153863751,0.0,-0.8462596153863751,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Bacteroides finegoldii,Bacteroides finegoldii,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6189837806323777,0.5359270438682208,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Blautia obeum,Blautia obeum,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5961166763800372,0.551097284326134,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Parasutterella excrementihominis,Parasutterella excrementihominis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5933944180386463,0.5529172236749853,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Escherichia coli,Escherichia coli,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5796658970850603,0.5621399452283522,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5765641940091882,0.564233893098935,-0.2193590056891725,-0.3399999055064124,0.12064089981723991,higher_in_CRC,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Coprococcus comes,Coprococcus comes,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.5635545046963875,0.5730573564896073,0.0,0.2396024112666448,-0.2396024112666448,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5289443822284827,0.5968440326468438,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Akkermansia muciniphila,Akkermansia muciniphila,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.526857655417906,0.5982924413281809,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5101664653421515,0.6099348438310794,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Butyricimonas virosa,Butyricimonas virosa,CRC,Control,238,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.4925643832439997,0.6223204193945504,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Bacteroides eggerthii,Bacteroides eggerthii,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.4849740705462558,0.6276947387310536,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Bacteroides ovatus,Bacteroides ovatus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.4745189512203389,0.6351298870600223,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,CRC,Control,212,255,8,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;ZellerG_2014,-0.46718059347241786,0.6403706769244766,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Roseburia hominis,Roseburia hominis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.4638541691027311,0.6427522304923039,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Slackia isoflavoniconvertens,Slackia isoflavoniconvertens,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.46145329381990363,0.6444734233855426,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.8955669649643254,False
rCLR_Roseburia faecis,Roseburia faecis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.4115722807890677,0.6806529521670901,0.0,0.2915622165833218,-0.2915622165833218,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Alistipes putredinis,Alistipes putredinis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.39856265109635797,0.6902154861721171,1.0384283772518144,1.1836612266612956,-0.14523284940948122,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Veillonella atypica,Veillonella atypica,CRC,Control,238,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.36073943840935496,0.7182942394807157,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Bifidobacterium longum,Bifidobacterium longum,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3591911043476918,0.7194521309081972,0.0212953677195522,0.5417593474276946,-0.5204639797081424,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Eubacterium ramulus,Eubacterium ramulus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.35529661006334673,0.7223673947953944,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3501876276179188,0.7261978913681113,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.3427995783812752,0.7317492431608731,-0.9731277316330011,-0.9547824911802204,-0.018345240452780742,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9321091549787313,False
rCLR_Gemmiger formicilis,Gemmiger formicilis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.3072721837073015,0.7586362063896321,0.0,-0.2512562133413181,0.2512562133413181,higher_in_CRC,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9503087120992415,False
rCLR_Roseburia inulinivorans,Roseburia inulinivorans,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.2846716687548421,0.7758956979956255,0.0,0.0319779136082893,-0.0319779136082893,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9503087120992415,False
rCLR_Klebsiella variicola,Klebsiella variicola,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.28113030560411817,0.7786104576006643,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9503087120992415,False
rCLR_Odoribacter splanchnicus,Odoribacter splanchnicus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.2772836600022414,0.7815623052778808,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9503087120992415,False
rCLR_Acidaminococcus intestini,Acidaminococcus intestini,CRC,Control,226,277,9,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.2257560464393553,0.8213911643831902,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.2041008749633212,0.8382746706062694,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Bacteroides intestinalis,Bacteroides intestinalis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.19413593533416953,0.8460694445320842,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.19405795565838688,0.8461305022773954,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Phocaeicola plebeius,Phocaeicola plebeius,CRC,Control,238,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.1750113909162467,0.8610706830670086,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Coprococcus eutactus,Coprococcus eutactus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.1676781962819106,0.8668364501549123,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.14888393746740491,0.8816452159872837,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Dialister invisus,Dialister invisus,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.1387988350295141,0.8896091145867996,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Bacteroides salyersiae,Bacteroides salyersiae,CRC,Control,238,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.12753501659318653,0.8985169602178729,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.10253543157762014,0.9183316907107051,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Gordonibacter pamelaeae,Gordonibacter pamelaeae,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.09586712090706899,0.9236261079869035,-1.737610449080966,-1.60657257385858,-0.13103787522238597,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Adlercreutzia equolifaciens_1,Adlercreutzia equolifaciens_1,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.08080362959973994,0.9355981215081162,-0.5102962676758604,-0.3644452243296237,-0.14585104334623678,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Ruminococcus bicirculans,Ruminococcus bicirculans,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.07893294608851517,0.9370859577961561,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Alistipes shahii,Alistipes shahii,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.07788141773893528,0.9379223810038918,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Blautia wexlerae,Blautia wexlerae,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.07523754567267774,0.940025711870408,-0.3689883174182842,-0.3165854472662404,-0.05240287015204381,higher_in_Control,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.06495530787826573,0.948209584211396,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9755617837559555,False
rCLR_Roseburia intestinalis,Roseburia intestinalis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.045465062691039296,0.9637366220214809,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9758935268508955,False
rCLR_Holdemanella biformis,Holdemanella biformis,CRC,Control,245,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.0416558793331065,0.9667730265999526,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9758935268508955,False
rCLR_Intestinibacter bartlettii,Intestinibacter bartlettii,CRC,Control,239,282,9,FengQ_2015;HanniganGD_2017;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.024875397854515004,0.9801543508288791,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Female,van_elteren_blocked_wilcoxon,Study,Female,,ok,0.9801543508288791,False
rCLR_Roseburia intestinalis,Roseburia intestinalis,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-4.157856533766584,3.212476602017645e-05,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.00343734996415888,True
rCLR_Roseburia faecis,Roseburia faecis,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.790095389151968,0.0001505894437479953,0.0,0.8683688910613259,-0.8683688910613259,higher_in_Control,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.008056535240517748,True
rCLR_Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.5754075551194022,0.00034968272530582774,2.6135464774857313,2.9267910635594325,-0.3132445860737012,higher_in_Control,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.011756680204750285,True
rCLR_Odoribacter splanchnicus,Odoribacter splanchnicus,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,3.4481070978337605,0.000564530143926043,0.035857372831247944,0.0,0.035857372831247944,higher_in_CRC,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.011756680204750285,True
rCLR_Lachnospira eligens,Lachnospira eligens,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.431020114503963,0.0006013160116342941,0.0,0.782993125280087,-0.782993125280087,higher_in_Control,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.011756680204750285,True
rCLR_Parvimonas micra,Parvimonas micra,CRC,Control,406,360,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.4059870361227595,0.0006592530955934739,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.011756680204750285,True
rCLR_Eubacterium ventriosum,Eubacterium ventriosum,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-3.1313540750281357,0.0017400223498918411,0.0,0.0,0.0,no_median_difference,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.02659748449120386,True
rCLR_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,CRC,Control,426,371,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-2.9412290175296314,0.0032691273644995444,0.7077308595203243,1.1865762134192075,-0.47884535389888316,higher_in_Control,CRC_vs_Control_Male,van_elteren_blocked_wilcoxon,Study,Male,,ok,0.04024372120169915,True
